1.35E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime,word1_CODED,word2_CODED
1.35E+12,a3a1b02ba4h52,7,10,DROP,Maria drops the newspaper.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,maria,drops,none,85.27,AGENT,VERB
1.35E+12,a3a1b02ba4h52,3,2,EAT,Alexa eats the orange.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,eats,none,43.181,AGENT,VERB
1.35E+12,a3a1b02ba4h52,1,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,58.546,VERB,OBJECT
1.35E+12,a3a1b02ba4h52,9,12,HOLD,Amy holds the spoon.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,amy,spoon,none,54.755,AGENT,OBJECT
1.35E+12,a3a1b02ba4h52,5,11,KICK,Emily kicks the tire.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,26.754,VERB,OBJECT
1.35E+12,a3a1b02ba4h52,8,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,51.434,VERB,OBJECT
1.35E+12,a3a1b02ba4h52,2,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,48.61,AGENT,OBJECT
1.35E+12,a3a1b02ba4h52,6,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,zack,rolls,none,47.783,AGENT,VERB
1.35E+12,a3a1b02ba4h52,4,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,51.698,VERB,OBJECT
1.35E+12,a3a1b02ba4h52,0,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,81.869,AGENT,VERB
1.35E+12,a3a1b02ba4h52,11,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,29.967,VERB,OBJECT
1.35E+12,a3a35572b4f51,3,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,drinks,none,6.409,AGENT,VERB
1.35E+12,a3a35572b4f51,10,10,DROP,Maria drops the newspaper.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,6.758,VERB,OBJECT
1.35E+12,a3a35572b4f51,5,2,EAT,Alexa eats the orange.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eats,orange,none,5.343,VERB,OBJECT
1.35E+12,a3a35572b4f51,8,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,4.577,AGENT,OBJECT
1.35E+12,a3a35572b4f51,2,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,6.189,AGENT,OBJECT
1.35E+12,a3a35572b4f51,11,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,kicks,none,4.908,AGENT,VERB
1.35E+12,a3a35572b4f51,7,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,milk,none,4.726,AGENT,OBJECT
1.35E+12,a3a35572b4f51,4,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,4.31,AGENT,OBJECT
1.35E+12,a3a35572b4f51,6,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,ball,none,5.325,AGENT,OBJECT
1.35E+12,a3a35572b4f51,1,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,9.693,VERB,OBJECT
1.35E+12,a3a35572b4f51,0,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,kitten,none,11.01,AGENT,OBJECT
1.35E+12,a3a35572b4f51,9,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,washes,none,5.093,AGENT,VERB
1.35E+12,a873b031di80,10,1,DRINK,George drinks the juice.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,drinks,none,8.43,AGENT,VERB
1.35E+12,a873b031di80,4,10,DROP,Maria drops the newspaper.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,newspaper,falls,none,11.238,OBJECT,VERB
1.35E+12,a873b031di80,9,2,EAT,Alexa eats the orange.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,eats,none,8.19,AGENT,VERB
1.35E+12,a873b031di80,3,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,dog,eats,none,8.265,OBJECT,OTHER
1.35E+12,a873b031di80,1,12,HOLD,Amy holds the spoon.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,spoon,none,9.721,VERB,OBJECT
1.35E+12,a873b031di80,7,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,emily,kicks,none,9.506,AGENT,VERB
1.35E+12,a873b031di80,11,7,POUR,Ron pours the milk.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,ron,pours,none,6.395,AGENT,VERB
1.35E+12,a873b031di80,2,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,7.525,AGENT,VERB
1.35E+12,a873b031di80,0,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,ball,rolls,none,22.84,OBJECT,VERB
1.35E+12,a873b031di80,5,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,throws,none,8.584,AGENT,VERB
1.35E+12,a873b031di80,6,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,7.945,AGENT,VERB
1.35E+12,a873b031di80,8,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,washes,none,9.443,AGENT,VERB
1.35E+12,b112f50a07f62,8,1,DRINK,George drinks the juice.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,juice,this,none,12.62,OBJECT,OTHER
1.35E+12,b112f50a07f62,9,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,toilet,paper,none,10.693,OTHER,OTHER
1.35E+12,b112f50a07f62,10,2,EAT,Alexa eats the orange.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,me,hungry,none,9.82,OTHER,OTHER
1.35E+12,b112f50a07f62,5,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,dog,yummy,none,7.609,OBJECT,OTHER
1.35E+12,b112f50a07f62,11,12,HOLD,Amy holds the spoon.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,spoon,this,none,9.99,OBJECT,OTHER
1.35E+12,b112f50a07f62,0,11,KICK,Emily kicks the tire.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,thinking,none,18.77,AGENT,OTHER
1.35E+12,b112f50a07f62,3,7,POUR,Ron pours the milk.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,got,milk,none,6.38,OTHER,OBJECT
1.35E+12,b112f50a07f62,4,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,mmm,book,none,10.406,OTHER,OBJECT
1.35E+12,b112f50a07f62,2,5,ROLL,Zack rolls the ball.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,kick,ball,none,13.304,OTHER,OBJECT
1.35E+12,b112f50a07f62,7,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,fruit,good,none,7.064,OTHER,OTHER
1.35E+12,b112f50a07f62,6,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,nice,kitty,none,5.489,OTHER,OBJECT
1.35E+12,b112f50a07f62,1,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,dinner,time,none,8.126,OTHER,OTHER
1.35E+12,b158b3ad37c133,1,1,DRINK,George drinks the juice.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,pick,drink,none,8.508,OTHER,OTHER
1.35E+12,b158b3ad37c133,5,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,grab,newspaper,none,9.522,OTHER,OBJECT
1.35E+12,b158b3ad37c133,8,2,EAT,Alexa eats the orange.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,grab,orange,none,11.352,OTHER,OBJECT
1.35E+12,b158b3ad37c133,2,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,pick,animal,none,13.229,OTHER,OTHER
1.35E+12,b158b3ad37c133,9,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,grab,spoon,none,9.29,VERB,OBJECT
1.35E+12,b158b3ad37c133,7,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,pick,tire,none,8.591,OTHER,OBJECT
1.35E+12,b158b3ad37c133,11,7,POUR,Ron pours the milk.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,grab,milk,none,7.146,OTHER,OBJECT
1.35E+12,b158b3ad37c133,6,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,grab,book,none,7.981,OTHER,OBJECT
1.35E+12,b158b3ad37c133,3,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,grab,bananas,none,12.483,OTHER,OBJECT
1.35E+12,b158b3ad37c133,10,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pick,kitten,none,9.036,OTHER,OBJECT
1.35E+12,b158b3ad37c133,4,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,pick,dish,none,8.555,OTHER,OTHER
1.35E+12,b22422736bc116,5,1,DRINK,George drinks the juice.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,juice,none,8.216,AGENT,OBJECT
1.35E+12,b22422736bc116,2,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,drops,none,6.688,AGENT,VERB
1.35E+12,b22422736bc116,0,2,EAT,Alexa eats the orange.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eats,orange,none,10.608,VERB,OBJECT
1.35E+12,b22422736bc116,6,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,6.207,AGENT,VERB
1.35E+12,b22422736bc116,4,12,HOLD,Amy holds the spoon.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,spoon,none,6.363,VERB,OBJECT
1.35E+12,b22422736bc116,7,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,kicks,none,8.257,AGENT,VERB
1.35E+12,b22422736bc116,8,7,POUR,Ron pours the milk.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,pours,none,5.538,AGENT,VERB
1.35E+12,b22422736bc116,11,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,5.754,AGENT,VERB
1.35E+12,b22422736bc116,1,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,ball,none,6.789,AGENT,OBJECT
1.35E+12,b22422736bc116,9,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,6.603,AGENT,VERB
1.35E+12,b22422736bc116,3,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,7.055,VERB,OBJECT
1.35E+12,b22422736bc116,10,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,washes,none,10.115,AGENT,VERB
1.35E+12,b2aa3461a3b53,5,1,DRINK,George drinks the juice.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drinks,juice,none,6.853,VERB,OBJECT
1.35E+12,b2aa3461a3b53,2,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,drops,none,5.361,AGENT,VERB
1.35E+12,b2aa3461a3b53,9,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,orange,none,6.885,AGENT,OBJECT
1.35E+12,b2aa3461a3b53,8,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feedschicken,none,11.649,OTHER,OTHER
1.35E+12,b2aa3461a3b53,6,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,holds,none,7.121,AGENT,VERB
1.35E+12,b2aa3461a3b53,10,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,kicks,none,6.631,AGENT,VERB
1.35E+12,b2aa3461a3b53,7,7,POUR,Ron pours the milk.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,7.334,VERB,OBJECT
1.35E+12,b2aa3461a3b53,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Someone,reads.,bad input,25.996,OTHER,VERB
1.35E+12,b2aa3461a3b53,1,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zach,ball,none,9.839,AGENT,OBJECT
1.35E+12,b2aa3461a3b53,11,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,throws,none,6.279,AGENT,VERB
1.35E+12,b2aa3461a3b53,3,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,kitten,none,10.859,VERB,OBJECT
1.35E+12,b2aa3461a3b53,4,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,washes,none,16.748,AGENT,VERB
1.35E+12,b34146c379f102,2,1,DRINK,George drinks the juice.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,juice,none,13.751,AGENT,OBJECT
1.35E+12,b34146c379f102,7,10,DROP,Maria drops the newspaper.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,newspaper,drops,none,10.428,OBJECT,VERB
1.35E+12,b34146c379f102,11,2,EAT,Alexa eats the orange.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,eats,none,11.567,AGENT,VERB
1.35E+12,b34146c379f102,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,13.658,AGENT,VERB
1.35E+12,b34146c379f102,9,12,HOLD,Amy holds the spoon.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,9.655,AGENT,OBJECT
1.35E+12,b34146c379f102,0,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,kicks,none,19.825,AGENT,VERB
1.35E+12,b34146c379f102,4,7,POUR,Ron pours the milk.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,pours,none,18.091,AGENT,VERB
1.35E+12,b34146c379f102,8,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,18.329,AGENT,OBJECT
1.35E+12,b34146c379f102,5,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,rolls,none,10.409,AGENT,VERB
